epoch,lr,train_time[sec],train_loss,train_acc@1,train_f1s,val_time[sec],val_loss,val_acc@1,val_f1s
0.0,0.003,5.0,0.5960560411205995,81.47228808535863,0.8148462640083558,9.0,0.2556099514166514,92.61666666666666,0.9264296879370022
1.0,0.003,5.0,0.4072473922652752,87.42775637225844,0.8744219568120524,9.0,0.1862133599817753,94.36666666666666,0.9438111629198387
2.0,0.003,5.0,0.36545748953670526,88.7188796680498,0.8873343045681036,9.0,0.1852319266994794,94.28333333333333,0.9429022620102346
3.0,0.003,5.0,0.34327678059332106,89.40426793123889,0.8941992922854893,9.0,0.17158936299880345,94.9,0.9491732425750327
4.0,0.003,5.0,0.3250427052365405,89.83032009484292,0.8984491340344087,9.0,0.16951636532942455,94.91666666666667,0.9492429060711395
5.0,0.003,5.0,0.3142773148045606,90.45087433313574,0.9046747139254897,9.0,0.16008108135064442,94.93333333333334,0.949513840694793
6.0,0.003,5.0,0.2883902322357409,90.96769413159454,0.9098138942807493,9.0,0.14052523464957872,95.48333333333333,0.9550206672288679
7.0,0.003,5.0,0.26897937345368733,91.75496443390634,0.917714989968462,9.0,0.13115623104572297,95.91666666666667,0.9592388669832126
8.0,0.003,5.0,0.2513980967123514,92.26437462951986,0.9227937216631379,9.0,0.12909402746955553,96.06666666666666,0.9607339814181894
9.0,0.003,5.0,0.24297959664223742,92.59780675755779,0.9261190026858271,9.0,0.1201389610071977,96.35,0.9635601249152896
10.0,0.003,5.0,0.22789938391253095,92.83676644931832,0.9284741902259148,9.0,0.11814860275387765,96.23333333333333,0.9622945588182444
11.0,0.003,5.0,0.2157329363813574,93.28875222288086,0.9329923046134191,9.0,0.11339367920160294,96.6,0.9660422180628299
12.0,0.003,5.0,0.21093379075141544,93.44250148192057,0.9345355051851131,9.0,0.11960131688912709,96.51666666666667,0.9651778340021069
13.0,0.003,5.0,0.21403009765441947,93.40545346769413,0.9341485680836404,9.0,0.11101929547389348,96.58333333333333,0.9658927651538898
14.0,0.003,5.0,0.2013014708703608,93.69442797866034,0.9370201289332412,9.0,0.11092931085824967,96.73333333333333,0.9673697199698029
15.0,0.003,5.0,0.20404329843086008,93.59254593953764,0.9360245600923051,9.0,0.10956888463348151,96.7,0.9670072863929912
16.0,0.003,5.0,0.19334259262351539,93.92227326615293,0.9393127411611559,9.0,0.10661952828615903,96.78333333333333,0.9678886203803838
17.0,0.003,5.0,0.1937331041044025,93.9445020746888,0.9395410063973249,9.0,0.10737359520047902,96.66666666666667,0.9667165107363314
18.0,0.003,5.0,0.18979469812339891,94.11121813870777,0.9411484269484843,9.0,0.1248368338868022,96.23333333333333,0.9624276823158413
19.0,0.003,5.0,0.19085639523520015,94.0037788974511,0.9401281354531512,9.0,0.1045459767555197,96.73333333333333,0.967403336624133
20.0,0.003,5.0,0.1864696493682578,94.31127741553053,0.9432068976711527,9.0,0.09661572083582481,97.23333333333333,0.9723515829310788
21.0,0.003,5.0,0.17600037243435845,94.31127741553053,0.943187622072761,9.0,0.10991700375080109,96.85,0.9685030669003958
22.0,0.003,5.0,0.17962238104780998,94.34832542975697,0.9435631467512422,9.0,0.09952802249416709,97.03333333333333,0.9703369300401945
23.0,0.003,5.0,0.17844442071124833,94.41686425607587,0.9442308647562255,9.0,0.10405673232674599,96.95,0.9695427096777486
24.0,0.003,5.0,0.17307294037239432,94.57802311796088,0.9458427691303053,9.0,0.09613571031267444,97.26666666666667,0.9726948041443375
25.0,0.003,5.0,0.1638871456256824,94.79660640189685,0.9480255652822782,9.0,0.10355025775854786,96.98333333333333,0.9698703748582927
26.0,0.003,5.0,0.17176823604522934,94.613218731476,0.9461894222325966,9.0,0.09778483064721027,97.41666666666667,0.9742149671072541
27.0,0.003,5.0,0.1634335423177677,94.80586840545347,0.9481184160466476,9.0,0.09493443680430452,97.13333333333334,0.9713669729468583
28.0,0.003,5.0,0.16322184979852683,94.94850326022525,0.949561935970322,9.0,0.10074321187287569,97.28333333333333,0.9729064532007943
29.0,0.003,5.0,0.16544213685111564,94.7577059869591,0.9476192013181854,9.0,0.10661567968130112,96.95,0.9695221419169393
30.0,0.003,5.0,0.15904488419315094,94.95776526378187,0.9496318919887259,9.0,0.10030954262055457,96.98333333333333,0.9698270362997263
31.0,0.003,5.0,0.1643752463638924,94.84662122110255,0.9485253499501406,9.0,0.0964960863031447,97.41666666666667,0.9741629162257505
32.0,0.003,5.0,0.15687575112453042,95.04668049792531,0.9505361185126316,9.0,0.09827580655366182,97.11666666666666,0.9712007912125422
33.0,0.003,5.0,0.15630093958973001,95.1133669235329,0.951175013677507,9.0,0.09749662426238259,97.4,0.9740246712227645
34.0,0.003,5.0,0.15582278897990232,95.23747777119146,0.9524164182694911,9.0,0.10571965662684912,97.0,0.970004396648269
35.0,0.003,5.0,0.15991638364552155,95.01333728512152,0.9501871328111271,9.0,0.09248488717045014,97.28333333333333,0.9728423722513686
36.0,0.003,5.0,0.15585175718837233,95.10595732068761,0.9511063416320225,9.0,0.10191074008277307,97.16666666666667,0.9716417872327726
37.0,0.003,5.0,0.14938698470024983,95.26341138114996,0.9526815481434412,9.0,0.09118873852305115,97.45,0.9745288891908175
38.0,0.003,5.0,0.154917549171331,95.07446650859514,0.9508028963855237,9.0,0.0963862646498407,97.45,0.9745112426262587
39.0,0.003,5.0,0.14892893304060714,95.39122703023118,0.9539558107516136,9.0,0.09595889541910341,97.28333333333333,0.9728758273881597
