epoch,lr,train_time[sec],train_loss,train_acc@1,train_f1s,val_time[sec],val_loss,val_acc@1,val_f1s
0.0,0.003,24.0,0.5065125009905111,85.32713396561944,0.8532066327626149,19.0,0.17380973374843597,94.81666666666666,0.9482459227150489
1.0,0.003,23.0,0.161109305505277,95.39122703023118,0.9539276576145145,19.0,0.08285354755322138,97.25,0.9725240937862724
2.0,0.003,23.0,0.1275623429436336,96.4007854179016,0.9640124660769838,19.0,0.11504994181791942,97.06666666666666,0.9706504667872469
3.0,0.003,23.0,0.10212552751495631,97.15841730883224,0.9715851098388182,19.0,0.06906146387259166,97.91666666666667,0.9791420688863098
4.0,0.003,24.0,0.08893408850674525,97.44553941908714,0.9744565105979044,19.0,0.18398014468948046,97.75,0.9776044393188812
5.0,0.003,23.0,0.06547993690959081,98.14018968583284,0.9814007940566066,19.0,0.05129563289880752,98.51666666666667,0.9851677785020844
6.0,0.003,23.0,0.05624345955662496,98.4069353882632,0.9840699610747035,19.0,0.06144068744778633,98.31666666666666,0.9831902999611504
7.0,0.003,23.0,0.055930647062205074,98.42360699466509,0.9842368750066053,19.0,0.04644964403907458,98.76666666666667,0.987671626418679
8.0,0.003,23.0,0.042267467076909496,98.71258150563129,0.9871265166007934,19.0,0.047300513287385305,98.5,0.985024670135483
9.0,0.003,23.0,0.03959930057471224,98.85151155898043,0.9885157351138005,19.0,0.04376095669468244,98.78333333333333,0.9878396772602993
10.0,0.003,23.0,0.03367074243901005,98.98858921161826,0.9898861443210052,19.0,0.04758601262172063,98.65,0.9865075281457066
11.0,0.003,23.0,0.030321916210325463,99.09047125074096,0.9909059802133022,19.0,0.03992071906725565,98.88333333333334,0.9888285808725632
12.0,0.003,23.0,0.02720678204816292,99.16271487848252,0.9916268645765337,19.0,0.05612670971949895,98.41666666666667,0.9841488416151842
13.0,0.003,23.0,0.02560121999975133,99.21643449911085,0.9921648867857928,19.0,0.048194322556257246,98.63333333333334,0.9863252713193953
14.0,0.003,23.0,0.022995806885988103,99.297940130409,0.9929793521408635,19.0,0.04682237591346105,98.63333333333334,0.9863258545642406
15.0,0.003,23.0,0.02172192006946608,99.33498814463545,0.9933503476153349,19.0,0.03745872919758161,98.95,0.9895030800497763
16.0,0.003,23.0,0.021677966044125963,99.34980735032602,0.9934982815360218,19.0,0.06020400509238243,98.5,0.9850014192076136
17.0,0.003,23.0,0.02061975187718345,99.37759336099585,0.9937759702243751,19.0,0.038102901468674344,99.11666666666666,0.9911658503807962
18.0,0.003,23.0,0.016240611955055346,99.54430942501482,0.995443064497854,19.0,0.042167422751585644,98.95,0.9894994724104089
19.0,0.003,23.0,0.018607693772363324,99.44242738589212,0.9944243223746652,19.0,0.033203398565451306,99.16666666666667,0.9916668448618828
20.0,0.003,24.0,0.018136656276989897,99.48132780082987,0.9948132533536601,19.0,0.044683275401592254,98.73333333333333,0.9873404317831109
21.0,0.003,23.0,0.015283358647319957,99.54430942501482,0.9954431046335198,19.0,0.04539944192767143,98.93333333333334,0.9893388407003438
22.0,0.003,24.0,0.015401181264183687,99.56283343212804,0.9956287371444175,19.0,0.03150130387147267,99.11666666666666,0.9911626617533752
23.0,0.003,24.0,0.014374184855560827,99.55912863070539,0.995591280066048,19.0,0.042216860870520276,98.86666666666666,0.9886804456771076
24.0,0.003,23.0,0.015743945729126574,99.53504742145822,0.995350455400331,19.0,0.04144101271529992,98.9,0.9889982611405443
