epoch,lr,train_time[sec],train_loss,train_acc@1,train_f1s,val_time[sec],val_loss,val_acc@1,val_f1s
0.0,0.003,6.0,1.075459484295797,63.49659158269117,0.6346151539281737,8.0,0.450480180422465,86.76666666666667,0.867458869148704
1.0,0.003,6.0,0.38540278573558573,87.98903378778897,0.8799248997323035,8.0,0.23288962279756864,92.96666666666667,0.9293747377722104
2.0,0.003,6.0,0.28122047805484046,91.21221102548904,0.9121591055578999,8.0,0.1833851230541865,94.78333333333333,0.9480738056434765
3.0,0.003,6.0,0.2288686764621406,92.85899525785418,0.9286164210047232,8.0,0.16405920714139938,95.31666666666666,0.9534056478818934
4.0,0.003,6.0,0.20291314111546646,93.71109958506224,0.9371382716858928,8.0,0.1516277543430527,95.38333333333334,0.9540469847963869
5.0,0.003,6.0,0.17651227381462414,94.54097510373444,0.9454189031206459,8.0,0.16612822325527668,94.91666666666667,0.9497449816747269
6.0,0.003,6.0,0.16379894590238248,94.94109365737997,0.9494200964849482,8.0,0.1557862681473295,95.71666666666667,0.9571555071027232
7.0,0.003,6.0,0.14837705471487214,95.44309425014819,0.9544388986738461,8.0,0.13148650255799293,95.9,0.9590957847964445
8.0,0.003,6.0,0.13665382834907708,95.72465915826912,0.9572516903765834,8.0,0.1128278966397047,96.53333333333333,0.9653341253842628
9.0,0.003,6.0,0.12994356159723647,95.88581802015412,0.9588610549338821,8.0,0.1208135546632111,96.35,0.9634619121711696
10.0,0.003,6.0,0.12364833830526208,96.1896117368109,0.9619084153901346,8.0,0.1040253787835439,96.81666666666666,0.9681789125516509
11.0,0.003,6.0,0.11583798148994465,96.34891819798459,0.9634927330899666,8.0,0.10077161200592916,97.03333333333333,0.9704668131251623
12.0,0.003,6.0,0.11063597271043342,96.57676348547717,0.9657726065783185,8.0,0.08768225556612015,97.31666666666666,0.9731784619204227
13.0,0.003,6.0,0.10646532966617868,96.68235032602253,0.9668316885637391,8.0,0.1082637383962671,96.55,0.9654319668488434
14.0,0.003,6.0,0.1001076605074355,96.88611440426793,0.96886811846808,8.0,0.08683322215080261,97.41666666666667,0.9742136953466239
15.0,0.003,6.0,0.09868765288878897,96.9009336099585,0.9690101348029534,8.0,0.08318194148316979,97.5,0.9750053245542686
16.0,0.003,6.0,0.09530614051696247,96.98984884410196,0.9699038542057735,8.0,0.08846461361895006,97.4,0.9740383158245998
17.0,0.003,6.0,0.08973138711940239,97.13433609958506,0.9713462947570797,8.0,0.10239830186963081,97.28333333333333,0.9728810204228255
18.0,0.003,6.0,0.08952636849002667,97.17323651452283,0.9717395840450722,8.0,0.08763329630345106,97.55,0.9755080301227899
19.0,0.003,6.0,0.08753268989040414,97.20287492590397,0.9720290056268885,8.0,0.09445403465131919,97.21666666666667,0.972142250229922
20.0,0.003,6.0,0.08420895230923252,97.28438055720214,0.9728439816796041,8.0,0.08514248432715733,97.4,0.9740078713277173
21.0,0.003,6.0,0.08314161003022397,97.3325429756965,0.9733291445593798,8.0,0.07965216691295306,97.63333333333334,0.976340179437242
22.0,0.003,6.0,0.07989842054132144,97.42145820983995,0.9742173842072926,8.0,0.0804982507377863,97.61666666666666,0.976163940107931
23.0,0.003,6.0,0.0769772933708823,97.56594546532305,0.9756637614600916,8.0,0.08025501140703757,97.66666666666667,0.976686727059767
24.0,0.003,6.0,0.0792992606245105,97.45665382335507,0.9745681311199436,8.0,0.09505361083274086,97.36666666666666,0.9736502221515746
25.0,0.003,6.0,0.0759294363498913,97.5696502667457,0.9756979660123081,8.0,0.08953211670617263,97.25,0.9725422142989011
26.0,0.003,6.0,0.0727221234088789,97.62522228808535,0.9762544344288242,8.0,0.08090622516845664,97.53333333333333,0.9753315970263762
27.0,0.003,6.0,0.07229594327233374,97.63448429164197,0.9763476549892364,8.0,0.08531259198610981,97.46666666666667,0.9747520014761738
28.0,0.003,6.0,0.07009118725642315,97.76970954356847,0.9776977734481058,8.0,0.08422250207761924,97.68333333333334,0.9768548188920263
29.0,0.003,6.0,0.07031503910580832,97.7548903378779,0.97754969915541,8.0,0.09909935938194395,97.26666666666667,0.9726834505580261
