epoch,lr,train_time[sec],train_loss,train_acc@1,train_f1s,val_time[sec],val_loss,val_acc@1,val_f1s
0.0,0.003,7.0,1.0281147731829128,64.89144931831653,0.6485492588215033,8.0,0.34568453111251196,89.23333333333333,0.8924941864060336
1.0,0.003,6.0,0.41168991103547525,87.44628037937167,0.874488155081066,8.0,0.23746567357579867,92.88333333333334,0.9288018881316127
2.0,0.003,6.0,0.30852490266046373,90.48606994665086,0.9048819494623654,8.0,0.20861427690585455,93.86666666666666,0.9385916743791011
3.0,0.003,6.0,0.2561922100790521,92.11803497332544,0.9212008841065844,8.0,0.19734227657318115,94.3,0.9427479392248468
4.0,0.003,6.0,0.22474064315361741,92.97569650266746,0.9297793561152382,8.0,0.14301525870958964,95.71666666666667,0.9571375422200857
5.0,0.003,6.0,0.2037185116493815,93.69257557794903,0.9369395366593573,8.0,0.13248477870225905,96.0,0.9600335507545676
6.0,0.003,6.0,0.18858867007455107,94.18346176644931,0.9418484171844235,8.0,0.11321074258287747,96.76666666666667,0.9676406199684674
7.0,0.003,6.0,0.1702851382369605,94.71695317131002,0.947177067086221,8.0,0.13424013608694077,96.08333333333333,0.9607639778403078
8.0,0.003,6.0,0.16192370243856344,95.00037048014227,0.9500069523962958,8.0,0.10270177012681961,96.71666666666667,0.9671358623778759
9.0,0.003,6.0,0.15264589563520017,95.22080616478956,0.9522147927860388,8.0,0.10836417775352795,96.65,0.9664008965852009
10.0,0.003,6.0,0.14554351749407624,95.41345583876704,0.954136624095226,8.0,0.1133816532989343,96.55,0.9654674900756847
11.0,0.003,6.0,0.1404222468180316,95.67464433906342,0.956756246917289,8.0,0.09886514351268609,97.15,0.9714703349855991
12.0,0.003,6.0,0.1343592091838354,95.7487403675163,0.9574946944610389,8.0,0.0995038450260957,97.1,0.9709840055782184
13.0,0.003,6.0,0.13236591352506474,95.87840841730883,0.9587920979823237,8.0,0.10470180025696754,96.8,0.9680262677024652
14.0,0.003,6.0,0.12399997195492818,96.11551570835803,0.9611586166787716,8.0,0.08413130022585392,97.3,0.9729918910438948
15.0,0.003,6.0,0.12051618642658966,96.31001778304683,0.9631092666398008,8.0,0.09312210465222596,97.1,0.9709410725418287
16.0,0.003,6.0,0.12159263906215395,96.22480735032602,0.9622531508714287,8.0,0.08946074535946051,97.23333333333333,0.972331843297401
17.0,0.003,6.0,0.11705966563381931,96.23592175459396,0.962365638978215,8.0,0.09092364656428496,97.06666666666666,0.9706683075038919
18.0,0.003,6.0,0.11173264893068847,96.52674866627149,0.9652741383619023,8.0,0.0967737047970295,97.0,0.9700786984176997
19.0,0.003,6.0,0.10866331080472727,96.55268227622999,0.9655303355343525,8.0,0.07754008591671785,97.61666666666666,0.9761627931989635
