epoch,lr,train_time[sec],train_loss,train_acc@1,train_f1s,val_time[sec],val_loss,val_acc@1,val_f1s
0.0,0.003,24.0,0.5981607930431121,82.53186129223474,0.8252334915675805,18.0,0.3058659253319104,92.41666666666667,0.9242329878029126
1.0,0.003,23.0,0.224978385008452,93.72221398933017,0.9372294791896139,18.0,0.09085376038153967,97.16666666666667,0.9715450275540004
2.0,0.003,23.0,0.11535215597306049,96.57491108476586,0.9657626352111531,19.0,0.06273033344745636,98.16666666666667,0.9816802942775231
3.0,0.003,23.0,0.10531258219372752,97.03245406046236,0.9703278486468065,19.0,0.06288576871156693,98.11666666666666,0.9811793099383564
4.0,0.003,23.0,0.09928304960848526,97.16582691167753,0.971662483118231,19.0,0.05613296769062678,98.33333333333333,0.9833452200304059
5.0,0.003,23.0,0.06843871312137532,97.98829282750445,0.9798833351655667,19.0,0.05223316178719203,98.48333333333333,0.9848153354056768
6.0,0.003,23.0,0.07147061122138612,97.88085358624778,0.9788094395576771,19.0,0.06449720207850139,97.98333333333333,0.9797983207475169
7.0,0.003,23.0,0.052323785242274025,98.48658861885004,0.9848663781430241,19.0,0.04678295104702314,98.76666666666667,0.9876578202705172
8.0,0.003,23.0,0.05659569497151211,98.36988737403675,0.9837009492501105,19.0,0.04096108240882556,98.86666666666666,0.9886589886475349
9.0,0.003,23.0,0.04595635279297617,98.66812388855958,0.9866810336644148,19.0,0.03875781482458115,99.03333333333333,0.9903329575187193
10.0,0.003,23.0,0.043737210871052236,98.67738589211618,0.9867738468952094,19.0,0.044144438803195955,98.78333333333333,0.9878457424432444
11.0,0.003,23.0,0.03618741725313642,98.91264078245406,0.9891273566589772,19.0,0.02862993444999059,99.1,0.9909946703511855
12.0,0.003,23.0,0.036345647873216716,98.85336395969176,0.9885341301707994,19.0,0.042672269384066264,98.85,0.9885017564827147
13.0,0.003,23.0,0.03090461118287,99.05342323651452,0.9905354704321807,19.0,0.04907684618234635,98.66666666666667,0.9866526605436284
