epoch,lr,train_time[sec],train_loss,train_acc@1,train_f1s,val_time[sec],val_loss,val_acc@1,val_f1s
0.0,0.003,7.0,0.8873249681596934,69.97814167160641,0.6998031794280342,8.0,0.3635415710955858,89.0,0.8913009659227965
1.0,0.003,6.0,0.3106802484372804,90.56201837581506,0.905610827977981,8.0,0.2635528254956007,91.91666666666667,0.9198364469025287
2.0,0.003,6.0,0.22524961079379724,93.09239774748073,0.930939977319737,8.0,0.17064242911835512,94.93333333333334,0.9493176558689361
3.0,0.003,6.0,0.1757121174472037,94.65952874925904,0.9466153403659255,8.0,0.14069382943212985,95.85,0.9585068633398077
4.0,0.003,6.0,0.1500766952315077,95.44679905157084,0.9544733695242099,8.0,0.14457872560123602,95.71666666666667,0.9570449347601551
5.0,0.003,6.0,0.12985238239939795,96.05068168346176,0.9605211546297007,8.0,0.14756269916395345,96.08333333333333,0.9609470538707352
6.0,0.003,6.0,0.11579437869770434,96.45265263781862,0.9645319778784739,8.0,0.12613195535043875,96.18333333333334,0.9618617785926489
7.0,0.003,6.0,0.10514434778684155,96.71198873740367,0.9671234389702061,8.0,0.13939088048537573,96.2,0.9622769172140979
8.0,0.003,6.0,0.0969896818161735,97.01207765263781,0.9701247308118104,8.0,0.1172589273204406,96.53333333333333,0.9653383884664715
9.0,0.003,6.0,0.08825198662863126,97.26585655008891,0.9726630564067461,8.0,0.1674462129920721,95.46666666666667,0.9552839135175697
10.0,0.003,6.0,0.08151409156768454,97.40663900414938,0.9740653486038205,8.0,0.13285195022076368,96.21666666666667,0.9622241268690205
11.0,0.003,6.0,0.07741494228313696,97.5437166567872,0.9754389999539692,8.0,0.10463013912737369,97.03333333333333,0.9703055252878354
12.0,0.003,6.0,0.0697288821820141,97.8141671606402,0.9781430967403649,8.0,0.12200452961027622,96.73333333333333,0.9672707103644275
13.0,0.003,6.0,0.06605235422714643,97.81601956135151,0.9781601643109255,8.0,0.11267172716061274,96.93333333333334,0.9693171533463829
14.0,0.003,6.0,0.06292930935748545,97.99014522821577,0.9799027524321133,8.0,0.13348470128327608,96.61666666666666,0.9661553304205336
15.0,0.003,6.0,0.059081392840796415,98.15130409010077,0.9815139536547669,8.0,0.11097068750858306,96.8,0.9679646358332065
16.0,0.003,6.0,0.054959173523503504,98.27911973918198,0.9827901748024775,8.0,0.13813622943808634,96.46666666666667,0.9647779065242383
17.0,0.003,6.0,0.05450935333359393,98.26800533491405,0.9826800518107431,8.0,0.11920600601906578,96.71666666666667,0.9671580597459954
18.0,0.003,6.0,0.05304828137059977,98.29208654416124,0.9829219021390638,8.0,0.11643197417259216,97.0,0.9700300140452519
19.0,0.003,6.0,0.04854937279378862,98.42545939537641,0.9842549311411309,8.0,0.14112369116147358,96.45,0.9645495760054994
20.0,0.003,6.0,0.046133912046024246,98.4680646117368,0.98468132557916,8.0,0.1607101822718978,96.38333333333334,0.9638797041883652
21.0,0.003,6.0,0.04440842519078689,98.52919383521044,0.9852919264623144,8.0,0.11284531784740587,97.48333333333333,0.9748006103152743
22.0,0.003,6.0,0.045376006476018,98.4847362181387,0.9848480811132652,8.0,0.13062589666681984,96.95,0.9694732672775501
23.0,0.003,6.0,0.041444070066397685,98.68850029638412,0.9868852554374957,8.0,0.10809535614401101,97.33333333333333,0.9733093453731432
24.0,0.003,6.0,0.03868267202496454,98.74592471843509,0.9874590749421422,8.0,0.14180166117226084,96.78333333333333,0.9678054937788391
25.0,0.003,6.0,0.04107895211916181,98.72369590989923,0.9872371885415363,8.0,0.13005765887101492,96.76666666666667,0.9677619706727244
26.0,0.003,6.0,0.03765148054750412,98.78852993479549,0.9878846613823127,8.0,0.11388780669805905,97.43333333333334,0.9743335560155904
27.0,0.003,6.0,0.037391645353214036,98.80705394190872,0.9880705939976832,8.0,0.14157619852821032,96.7,0.9670612676319863
28.0,0.003,6.0,0.03823423295565585,98.78297273266153,0.9878296568180047,8.0,0.13510513926297427,96.85,0.9685354378151765
29.0,0.003,6.0,0.03298639959244971,98.9163455838767,0.9891638665762776,8.0,0.12365318467716375,96.95,0.9695998296889995
30.0,0.003,6.0,0.03517456685436341,98.80520154119739,0.9880529586150967,8.0,0.12707557848840953,97.4,0.9740074841381936
31.0,0.003,6.0,0.03226679141570278,98.92931238885596,0.9892923452908262,8.0,0.12395603415990869,97.4,0.9739878499778752
32.0,0.003,6.0,0.030777418654865822,99.0348992294013,0.9903485152168674,8.0,0.16562303153472022,96.75,0.9676577693094961
